,date,machine
1515,2016-09-14 08:30:00,I19
1516,2016-09-24 06:00:00,I19
1517,2016-10-07 14:30:00,I19
1518,2015-03-20 00:00:00,EWAG
1519,2016-11-02 00:00:00,SC5
1520,2016-06-06 08:15:00,SC5
1521,2016-03-17 00:00:00,SC5
1522,2016-03-10 00:00:00,SC5
1523,2016-02-25 00:00:00,SC5
1524,2016-01-22 00:00:00,SC5
1525,2016-01-11 00:00:00,SC5
1526,2015-12-17 00:00:00,SC5
1527,2015-12-16 00:00:00,SC5
1528,2015-12-03 00:00:00,SC5
1529,2015-09-24 00:00:00,SC5
1530,2015-09-24 00:00:00,SC5
1531,2015-09-09 00:00:00,SC5
1532,2015-09-08 00:00:00,SC5
1533,2015-09-04 00:00:00,SC5
1534,2015-09-02 00:00:00,SC5
1535,2015-08-05 00:00:00,SC5
1536,2015-06-19 00:00:00,SC5
1537,2015-06-12 00:00:00,SC5
1538,2015-05-13 00:00:00,SC5
1539,2015-04-09 00:00:00,SC5
1540,2015-04-02 00:00:00,SC5
1541,2015-03-21 00:00:00,SC5
1542,2017-01-13 06:00:00,I20
1543,2017-01-12 07:00:00,I20
1544,2017-01-04 06:00:00,I20
1545,2016-12-21 06:00:00,I20
1546,2016-12-15 06:30:00,I20
1547,2016-11-28 06:00:00,I20
1548,2016-11-28 06:00:00,I20
1549,2016-11-09 06:30:00,I20
1550,2016-08-12 09:30:00,I20
1551,2016-08-01 14:00:00,I20
1552,2016-07-07 06:00:00,I20
1553,2016-06-30 08:20:00,I20
1554,2016-06-23 06:00:00,I20
1555,2016-06-22 10:30:00,I20
1556,2016-06-13 15:00:00,I20
1557,2016-05-23 00:00:00,I20
1558,2016-04-12 00:00:00,I20
1559,2016-04-12 00:00:00,I20
1560,2016-04-09 00:00:00,I20
1561,2016-03-24 00:00:00,I20
1562,2016-03-03 00:00:00,I20
1563,2016-03-03 00:00:00,I20
1564,2016-01-28 00:00:00,I20
1565,2016-01-28 00:00:00,I20
1566,2015-11-10 00:00:00,I20
1567,2015-11-03 00:00:00,I20
1568,2015-11-02 00:00:00,I20
1569,2015-10-30 00:00:00,I20
1570,2015-09-17 00:00:00,I20
1571,2015-09-08 00:00:00,I20
1572,2015-08-29 00:00:00,I20
1573,2015-07-24 00:00:00,I20
1574,2015-07-16 00:00:00,I20
1575,2015-07-10 00:00:00,I20
1576,2015-07-02 00:00:00,I20
1577,2015-06-26 00:00:00,I20
1578,2015-05-16 00:00:00,I20
1579,2015-04-23 00:00:00,I20
1580,2015-04-13 00:00:00,I20
1581,2015-04-13 00:00:00,I20
1582,2015-03-23 00:00:00,I20
1583,2016-11-29 10:45:00,H28
1584,2016-11-28 06:00:00,H28
1585,2016-10-21 11:15:00,H28
1586,2016-08-04 13:00:00,H28
1587,2016-08-01 08:15:00,H28
1588,2016-07-25 10:00:00,H28
1589,2016-07-19 06:00:00,H28
1590,2016-06-28 06:00:00,H28
1591,2016-06-24 00:00:00,H28
1592,2016-05-19 00:00:00,H28
1593,2016-04-26 00:00:00,H28
1594,2016-04-13 00:00:00,H28
1595,2016-02-08 00:00:00,H28
1596,2015-12-21 00:00:00,H28
1597,2015-12-16 00:00:00,H28
1598,2015-12-14 00:00:00,H28
1599,2015-11-24 00:00:00,H28
1600,2015-11-23 00:00:00,H28
1601,2015-11-05 00:00:00,H28
1602,2015-10-21 00:00:00,H28
1603,2015-10-19 00:00:00,H28
1604,2015-10-01 00:00:00,H28
1605,2015-09-22 00:00:00,H28
1606,2015-09-21 00:00:00,H28
1607,2015-07-29 00:00:00,H28
1608,2015-07-23 00:00:00,H28
1609,2015-06-15 00:00:00,H28
1610,2015-06-09 00:00:00,H28
1611,2015-05-26 00:00:00,H28
1612,2015-04-24 00:00:00,H28
1613,2015-04-21 00:00:00,H28
1614,2015-03-23 00:00:00,H28
1615,2017-01-24 08:00:00,H26
1616,2017-01-23 00:00:00,H26
1617,2017-01-10 08:30:00,H26
1618,2016-12-23 04:00:00,H26
1619,2016-11-23 06:30:00,H26
1620,2016-11-23 11:45:00,H26
1621,2016-11-17 06:15:00,H26
1622,2016-10-31 05:30:00,H26
1623,2016-10-21 14:00:00,H26
1624,2016-10-03 11:00:00,H26
1625,2016-09-22 07:30:00,H26
1626,2016-09-22 07:30:00,H26
1627,2016-09-14 07:30:00,H26
1628,2016-09-13 06:30:00,H26
1629,2016-09-13 06:30:00,H26
1630,2016-09-12 06:00:00,H26
1631,2016-09-12 08:00:00,H26
1632,2016-09-09 06:00:00,H26
1633,2016-08-19 10:30:00,H26
1634,2016-07-21 05:30:00,H26
1635,2016-07-21 13:45:00,H26
1636,2016-07-18 05:45:00,H26
1637,2016-07-13 10:45:00,H26
1638,2016-07-12 12:30:00,H26
1639,2016-06-17 06:00:00,H26
1640,2016-06-15 06:00:00,H26
1641,2016-06-14 12:45:00,H26
1642,2016-06-13 06:00:00,H26
1643,2016-05-25 00:00:00,H26
1644,2016-05-24 00:00:00,H26
1645,2016-04-19 00:00:00,H26
1646,2016-04-05 00:00:00,H26
1647,2016-03-28 00:00:00,H26
1648,2016-03-21 00:00:00,H26
1649,2016-03-05 00:00:00,H26
1650,2016-02-27 00:00:00,H26
1651,2016-02-16 00:00:00,H26
1652,2016-02-11 00:00:00,H26
1653,2016-01-18 00:00:00,H26
1654,2015-12-15 00:00:00,H26
1655,2015-11-17 00:00:00,H26
1656,2015-10-22 00:00:00,H26
1657,2015-10-16 00:00:00,H26
1658,2015-10-05 00:00:00,H26
1659,2015-09-08 00:00:00,H26
1660,2015-05-27 00:00:00,H26
1661,2015-05-08 00:00:00,H26
1662,2015-04-28 00:00:00,H26
1663,2015-03-25 00:00:00,H26
1664,2015-03-23 00:00:00,H26
1665,2017-01-27 00:00:00,H4
1666,2017-01-24 05:45:00,H4
1667,2016-12-20 06:00:00,H4
1668,2016-12-20 11:30:00,H4
1669,2016-12-13 00:00:00,H4
1670,2016-11-30 06:30:00,H4
1671,2016-11-28 06:00:00,H4
1672,2016-11-09 15:00:00,H4
1673,2016-11-07 06:00:00,H4
1674,2016-11-04 10:30:00,H4
1675,2016-10-31 05:30:00,H4
1676,2016-09-13 06:00:00,H4
1677,2016-09-12 06:00:00,H4
1678,2016-08-12 09:30:00,H4
1679,2015-03-23 00:00:00,H4
1680,2015-05-05 00:00:00,H4
1681,2015-05-21 00:00:00,H4
1682,2015-06-08 00:00:00,H4
1683,2015-06-18 00:00:00,H4
1684,2015-07-01 00:00:00,H4
1685,2015-08-07 00:00:00,H4
1686,2015-08-18 00:00:00,H4
1687,2015-09-02 00:00:00,H4
1688,2015-09-03 00:00:00,H4
1689,2015-10-05 00:00:00,H4
1690,2015-10-05 00:00:00,H4
1691,2015-10-11 00:00:00,H4
1692,2015-10-19 00:00:00,H4
1693,2015-10-28 00:00:00,H4
1694,2015-11-25 00:00:00,H4
1695,2015-12-03 00:00:00,H4
1696,2015-12-18 00:00:00,H4
1697,2015-12-30 00:00:00,H4
1698,2016-01-06 00:00:00,H4
1699,2016-01-08 00:00:00,H4
1700,2016-01-11 00:00:00,H4
1701,2016-01-13 00:00:00,H4
1702,2016-02-02 00:00:00,H4
1703,2016-02-04 00:00:00,H4
1704,2016-02-08 00:00:00,H4
1705,2016-02-12 00:00:00,H4
1706,2016-02-18 00:00:00,H4
1707,2016-03-05 00:00:00,H4
1708,2016-03-16 00:00:00,H4
1709,2016-03-21 00:00:00,H4
1710,2016-03-23 00:00:00,H4
1711,2016-04-05 00:00:00,H4
1712,2016-04-06 00:00:00,H4
1713,2016-04-07 00:00:00,H4
1714,2016-04-13 00:00:00,H4
1715,2016-04-21 00:00:00,H4
1716,2016-04-25 00:00:00,H4
1717,2016-05-13 00:00:00,H4
1718,2016-05-19 00:00:00,H4
1719,2016-06-02 08:45:00,H4
1720,2016-06-06 14:00:00,H4
1721,2016-06-07 07:00:00,H4
1722,2016-06-14 08:20:00,H4
1723,2016-06-23 06:00:00,H4
1724,2016-07-01 22:00:00,H4
1725,2016-07-13 10:45:00,H4
1726,2016-07-15 08:30:00,H4
1727,2016-07-21 09:25:00,H4
1728,2016-08-09 14:00:00,H4
1729,2015-05-13 00:00:00,Blast 2
1730,2015-04-28 00:00:00,Blast 2
1731,2015-03-24 00:00:00,Blast 2
1732,2017-01-25 05:45:00,H34
1733,2015-03-24 00:00:00,H34
1734,2015-04-16 00:00:00,H34
1735,2015-04-17 00:00:00,H34
1736,2015-05-04 00:00:00,H34
1737,2015-05-21 00:00:00,H34
1738,2015-06-15 00:00:00,H34
1739,2015-06-17 00:00:00,H34
1740,2015-06-27 00:00:00,H34
1741,2015-07-06 00:00:00,H34
1742,2015-07-07 00:00:00,H34
1743,2015-07-08 00:00:00,H34
1744,2015-07-20 00:00:00,H34
1745,2015-07-31 00:00:00,H34
1746,2015-08-04 00:00:00,H34
1747,2015-09-01 00:00:00,H34
1748,2015-09-09 00:00:00,H34
1749,2015-09-09 00:00:00,H34
1750,2015-09-11 00:00:00,H34
1751,2015-09-12 00:00:00,H34
1752,2015-09-16 00:00:00,H34
1753,2015-09-29 00:00:00,H34
1754,2015-11-16 00:00:00,H34
1755,2015-11-30 00:00:00,H34
1756,2015-12-21 00:00:00,H34
1757,2016-01-13 00:00:00,H34
1758,2016-02-05 00:00:00,H34
1759,2016-03-02 00:00:00,H34
1760,2016-04-05 00:00:00,H34
1761,2016-04-25 00:00:00,H34
1762,2016-05-05 00:00:00,H34
1763,2016-05-09 00:00:00,H34
1764,2016-05-18 00:00:00,H34
1765,2016-06-27 08:00:00,H34
1766,2016-07-18 05:45:00,H34
1767,2016-08-05 04:00:00,H34
1768,2016-09-09 10:50:00,H34
1769,2016-09-27 08:30:00,H34
1770,2016-10-05 07:15:00,H34
1771,2016-10-07 14:00:00,H34
1772,2016-10-18 06:30:00,H34
1773,2016-10-21 11:15:00,H34
1774,2016-10-22 00:00:00,H34
1775,2016-11-08 12:15:00,H34
1776,2016-11-08 00:00:00,H34
1777,2016-11-14 11:00:00,H34
1778,2016-11-21 06:00:00,H34
1779,2016-11-29 10:45:00,H34
1780,2017-01-03 14:00:00,H34
1781,2017-01-03 10:30:00,H34
1782,2017-01-16 09:30:00,H34
1783,2015-09-21 00:00:00,NM1
1784,2015-08-20 00:00:00,NM1
1785,2015-08-13 00:00:00,NM1
1786,2015-08-11 00:00:00,NM1
1787,2015-03-25 00:00:00,NM1
1788,2016-07-27 00:00:00,T102
1789,2016-02-02 00:00:00,T102
1790,2016-02-02 00:00:00,T102
1791,2016-01-07 00:00:00,T102
1792,2015-12-21 00:00:00,T102
1793,2015-12-11 00:00:00,T102
1794,2015-11-11 00:00:00,T102
1795,2015-10-01 00:00:00,T102
1796,2015-04-06 00:00:00,T102
1797,2015-03-25 00:00:00,T102
1798,2017-01-13 08:00:00,H16
1799,2016-11-10 08:00:00,H16
1800,2016-10-05 00:00:00,H16
1801,2016-09-27 06:00:00,H16
1802,2016-09-27 06:00:00,H16
1803,2016-09-26 00:00:00,H16
1804,2016-09-24 00:00:00,H16
1805,2016-09-16 07:30:00,H16
1806,2016-09-16 08:30:00,H16
1807,2016-08-25 05:30:00,H16
1808,2016-07-21 06:30:00,H16
1809,2016-07-15 05:45:00,H16
1810,2016-07-15 08:30:00,H16
1811,2016-07-13 05:30:00,H16
1812,2016-06-28 06:00:00,H16
1813,2016-06-24 06:00:00,H16
1814,2016-06-24 18:00:00,H16
1815,2016-06-21 15:00:00,H16
1816,2016-06-20 12:15:00,H16
1817,2016-06-08 10:00:00,H16
1818,2016-06-07 14:25:00,H16
1819,2016-04-16 00:00:00,H16
1820,2016-04-13 00:00:00,H16
1821,2016-03-08 00:00:00,H16
1822,2016-02-15 00:00:00,H16
1823,2016-02-12 00:00:00,H16
1824,2016-02-01 00:00:00,H16
1825,2016-01-08 00:00:00,H16
1826,2015-12-15 00:00:00,H16
1827,2015-12-12 00:00:00,H16
1828,2015-11-24 00:00:00,H16
1829,2015-11-24 00:00:00,H16
1830,2015-09-22 00:00:00,H16
1831,2015-09-04 00:00:00,H16
1832,2015-08-18 00:00:00,H16
1833,2015-08-17 00:00:00,H16
1834,2015-08-14 00:00:00,H16
1835,2015-08-13 00:00:00,H16
1836,2015-07-31 00:00:00,H16
1837,2015-07-30 00:00:00,H16
1838,2015-07-29 00:00:00,H16
1839,2015-07-20 00:00:00,H16
1840,2015-07-08 00:00:00,H16
1841,2015-07-02 00:00:00,H16
1842,2015-06-11 00:00:00,H16
1843,2015-06-05 00:00:00,H16
1844,2015-03-25 00:00:00,H16
1845,2015-03-25 00:00:00,H16
1846,2016-02-08 00:00:00,1991-01-01 00:00:00
1847,2016-01-20 00:00:00,1991-01-01 00:00:00
1848,2015-12-17 00:00:00,1991-01-01 00:00:00
1849,2015-12-14 00:00:00,1991-01-01 00:00:00
1850,2015-12-07 00:00:00,1991-01-01 00:00:00
1851,2015-11-10 00:00:00,1991-01-01 00:00:00
1852,2015-10-20 00:00:00,1991-01-01 00:00:00
1853,2015-08-26 00:00:00,1991-01-01 00:00:00
1854,2015-08-19 00:00:00,1991-01-01 00:00:00
1855,2015-03-26 00:00:00,1991-01-01 00:00:00
1856,2015-03-25 00:00:00,1991-01-01 00:00:00
1857,2016-08-02 14:45:00,1997-01-01 00:00:00
1858,2016-07-06 14:00:00,1997-01-01 00:00:00
1859,2016-06-22 08:30:00,1997-01-01 00:00:00
1860,2016-05-31 00:00:00,1997-01-01 00:00:00
1861,2016-05-27 00:00:00,1997-01-01 00:00:00
1862,2016-04-06 00:00:00,1997-01-01 00:00:00
1863,2016-03-28 00:00:00,1997-01-01 00:00:00
1864,2016-03-28 00:00:00,1997-01-01 00:00:00
1865,2016-03-17 00:00:00,1997-01-01 00:00:00
1866,2015-06-16 00:00:00,1997-01-01 00:00:00
1867,2015-06-12 00:00:00,1997-01-01 00:00:00
1868,2015-05-27 00:00:00,1997-01-01 00:00:00
1869,2015-05-12 00:00:00,1997-01-01 00:00:00
1870,2015-03-25 00:00:00,1997-01-01 00:00:00
1871,2016-08-01 15:30:00,H17
1872,2016-07-15 05:45:00,H17
1873,2016-07-07 06:30:00,H17
1874,2016-06-07 00:00:00,H17
1875,2016-06-06 10:30:00,H17
1876,2016-06-02 06:00:00,H17
1877,2016-05-31 00:00:00,H17
1878,2016-05-04 00:00:00,H17
1879,2016-04-11 00:00:00,H17
1880,2016-04-04 00:00:00,H17
1881,2016-03-08 00:00:00,H17
1882,2016-02-29 00:00:00,H17
1883,2016-01-25 00:00:00,H17
1884,2016-01-18 00:00:00,H17
1885,2016-01-11 00:00:00,H17
1886,2015-12-01 00:00:00,H17
1887,2015-08-25 00:00:00,H17
1888,2015-08-24 00:00:00,H17
1889,2015-07-22 00:00:00,H17
1890,2015-06-15 00:00:00,H17
1891,2015-04-21 00:00:00,H17
1892,2015-04-01 00:00:00,H17
1893,2015-03-31 00:00:00,H17
1894,2015-03-28 00:00:00,H17
1895,2016-07-22 06:00:00,SC6
1896,2016-06-17 06:00:00,SC6
1897,2016-05-05 00:00:00,SC6
1898,2016-04-15 00:00:00,SC6
1899,2016-02-15 00:00:00,SC6
1900,2015-12-16 00:00:00,SC6
1901,2015-09-15 00:00:00,SC6
1902,2015-09-11 00:00:00,SC6
1903,2015-07-16 00:00:00,SC6
1904,2015-06-12 00:00:00,SC6
1905,2015-06-10 00:00:00,SC6
1906,2015-06-09 00:00:00,SC6
1907,2015-03-30 00:00:00,SC6
1908,2017-01-26 08:00:00,H22
1909,2017-01-25 05:45:00,H22
1910,2017-01-13 07:00:00,H22
1911,2017-01-12 10:20:00,H22
1912,2016-12-19 00:00:00,H22
1913,2016-12-16 12:30:00,H22
1914,2016-12-12 09:45:00,H22
1915,2016-12-08 13:30:00,H22
1916,2016-12-07 06:00:00,H22
1917,2016-12-02 07:30:00,H22
1918,2016-11-22 08:30:00,H22
1919,2016-10-31 11:00:00,H22
1920,2015-03-30 00:00:00,H22
1921,2015-04-29 00:00:00,H22
1922,2015-05-26 00:00:00,H22
1923,2015-06-15 00:00:00,H22
1924,2015-08-15 00:00:00,H22
1925,2015-08-20 00:00:00,H22
1926,2015-08-20 00:00:00,H22
1927,2015-10-13 00:00:00,H22
1928,2016-01-05 00:00:00,H22
1929,2016-01-08 00:00:00,H22
1930,2016-01-11 00:00:00,H22
1931,2016-01-14 00:00:00,H22
1932,2016-01-29 00:00:00,H22
1933,2016-02-02 00:00:00,H22
1934,2016-03-03 00:00:00,H22
1935,2016-04-04 00:00:00,H22
1936,2016-05-02 00:00:00,H22
1937,2016-05-10 00:00:00,H22
1938,2016-07-11 07:05:00,H22
1939,2016-07-12 07:00:00,H22
1940,2016-07-13 06:30:00,H22
1941,2016-07-19 07:30:00,H22
1942,2016-07-19 05:30:00,H22
1943,2016-07-20 05:30:00,H22
1944,2016-07-21 08:00:00,H22
1945,2016-07-21 05:30:00,H22
1946,2016-07-25 11:30:00,H22
1947,2016-07-28 05:30:00,H22
1948,2016-07-29 13:00:00,H22
1949,2016-08-03 06:30:00,H22
1950,2016-08-05 07:30:00,H22
1951,2016-08-05 07:30:00,H22
1952,2016-08-11 13:00:00,H22
1953,2016-08-11 13:00:00,H22
1954,2016-08-15 13:00:00,H22
1955,2016-08-16 08:30:00,H22
1956,2016-08-17 05:30:00,H22
1957,2016-08-22 12:20:00,H22
1958,2016-08-26 11:00:00,H22
1959,2016-09-07 00:00:00,H22
1960,2016-09-07 00:00:00,H22
1961,2016-09-19 07:30:00,H22
1962,2016-09-20 05:30:00,H22
1963,2016-09-21 11:00:00,H22
1964,2016-09-22 08:00:00,H22
1965,2016-09-28 16:00:00,H22
1966,2016-09-29 06:30:00,H22
1967,2016-10-05 06:30:00,H22
1968,2016-10-07 14:00:00,H22
1969,2016-10-17 00:00:00,H22
1970,2015-03-30 00:00:00,ANCA
1971,2016-11-15 06:00:00,A76
1972,2016-11-08 06:15:00,A76
1973,2016-10-26 06:00:00,A76
1974,2016-10-12 00:00:00,A76
1975,2016-09-15 11:00:00,A76
1976,2016-07-30 06:00:00,A76
1977,2016-07-25 08:35:00,A76
1978,2016-05-24 00:00:00,A76
1979,2016-05-19 00:00:00,A76
1980,2016-05-06 00:00:00,A76
1981,2016-04-20 00:00:00,A76
1982,2016-03-03 00:00:00,A76
1983,2016-02-27 00:00:00,A76
1984,2016-02-26 00:00:00,A76
1985,2016-02-08 00:00:00,A76
1986,2016-01-04 00:00:00,A76
1987,2015-08-06 00:00:00,A76
1988,2015-05-19 00:00:00,A76
1989,2015-04-14 00:00:00,A76
1990,2015-03-30 00:00:00,A76
1991,2017-01-24 08:15:00,I17
1992,2016-10-07 06:00:00,I17
1993,2016-10-07 08:30:00,I17
1994,2016-09-27 08:30:00,I17
1995,2016-09-22 11:00:00,I17
1996,2016-09-22 14:00:00,I17
1997,2016-09-19 06:30:00,I17
1998,2016-09-15 05:30:00,I17
1999,2016-09-14 05:45:00,I17
2000,2016-09-14 08:30:00,I17
2001,2016-09-09 10:50:00,I17
2002,2016-09-09 14:30:00,I17
2003,2016-08-23 06:15:00,I17
2004,2016-08-19 06:00:00,I17
2005,2016-08-16 05:30:00,I17
2006,2016-08-09 12:30:00,I17
2007,2016-08-01 07:30:00,I17
2008,2016-07-27 11:00:00,I17
2009,2016-07-27 14:45:00,I17
2010,2016-07-25 08:30:00,I17
2011,2016-07-13 10:45:00,I17
2012,2016-07-11 06:50:00,I17
2013,2015-03-31 00:00:00,I17
2014,2015-03-31 00:00:00,I17
2015,2015-04-02 00:00:00,I17
2016,2015-04-14 00:00:00,I17
2017,2015-04-24 00:00:00,I17
2018,2015-05-07 00:00:00,I17
2019,2015-05-15 00:00:00,I17
2020,2015-05-21 00:00:00,I17
2021,2015-06-01 00:00:00,I17
2022,2015-06-02 00:00:00,I17
2023,2015-06-11 00:00:00,I17
2024,2015-07-17 00:00:00,I17
2025,2015-07-28 00:00:00,I17
2026,2015-08-03 00:00:00,I17
2027,2015-08-25 00:00:00,I17
2028,2015-09-12 00:00:00,I17
2029,2015-09-14 00:00:00,I17
2030,2015-09-28 00:00:00,I17
2031,2015-10-02 00:00:00,I17
2032,2015-10-14 00:00:00,I17
2033,2015-11-07 00:00:00,I17
2034,2015-11-20 00:00:00,I17
2035,2015-12-08 00:00:00,I17
2036,2015-12-18 00:00:00,I17
2037,2015-12-21 00:00:00,I17
2038,2016-01-09 00:00:00,I17
2039,2016-02-01 00:00:00,I17
2040,2016-02-08 00:00:00,I17
2041,2016-02-23 00:00:00,I17
2042,2016-02-26 00:00:00,I17
2043,2016-02-29 00:00:00,I17
2044,2016-03-01 00:00:00,I17
2045,2016-03-07 00:00:00,I17
2046,2016-03-14 00:00:00,I17
2047,2016-03-14 00:00:00,I17
2048,2016-03-15 00:00:00,I17
2049,2016-03-25 00:00:00,I17
2050,2016-03-28 00:00:00,I17
2051,2016-03-31 00:00:00,I17
2052,2016-04-01 00:00:00,I17
2053,2016-04-05 00:00:00,I17
2054,2016-05-17 00:00:00,I17
2055,2016-05-25 00:00:00,I17
2056,2016-05-31 00:00:00,I17
2057,2016-06-02 13:30:00,I17
2058,2016-06-06 06:40:00,I17
2059,2016-06-07 00:00:00,I17
2060,2016-06-24 18:00:00,I17
2061,2016-07-06 12:00:00,I17
2062,2016-07-07 06:00:00,I17
2063,2016-08-22 06:00:00,SC11
2064,2016-08-03 07:00:00,SC11
2065,2016-07-07 06:30:00,SC11
2066,2016-06-28 05:00:00,SC11
2067,2016-06-06 08:15:00,SC11
2068,2016-06-03 10:30:00,SC11
2069,2015-06-09 00:00:00,SC11
2070,2015-05-26 00:00:00,SC11
2071,2015-05-20 00:00:00,SC11
2072,2015-05-01 00:00:00,SC11
2073,2015-04-07 00:00:00,SC11
2074,2015-03-31 00:00:00,SC11
2075,2015-04-01 00:00:00,Super Tec
2076,2017-01-10 06:00:00,H1
2077,2016-11-23 06:00:00,H1
2078,2016-11-04 08:00:00,H1
2079,2016-09-14 13:45:00,H1
2080,2016-08-22 06:00:00,H1
2081,2016-08-19 12:00:00,H1
2082,2016-07-05 09:00:00,H1
2083,2016-06-06 08:00:00,H1
2084,2016-06-06 10:20:00,H1
2085,2016-06-04 00:00:00,H1
2086,2016-05-27 00:00:00,H1
2087,2016-05-19 00:00:00,H1
2088,2016-04-14 00:00:00,H1
2089,2016-03-28 00:00:00,H1
2090,2016-03-11 00:00:00,H1
2091,2016-02-26 00:00:00,H1
2092,2016-02-07 00:00:00,H1
2093,2016-01-18 00:00:00,H1
2094,2015-12-14 00:00:00,H1
2095,2015-12-03 00:00:00,H1
2096,2015-12-02 00:00:00,H1
2097,2015-12-01 00:00:00,H1
2098,2015-11-20 00:00:00,H1
2099,2015-11-17 00:00:00,H1
2100,2015-11-03 00:00:00,H1
2101,2015-09-23 00:00:00,H1
2102,2015-09-23 00:00:00,H1
2103,2015-09-09 00:00:00,H1
2104,2015-09-08 00:00:00,H1
2105,2015-09-01 00:00:00,H1
2106,2015-09-01 00:00:00,H1
2107,2015-06-15 00:00:00,H1
2108,2015-04-20 00:00:00,H1
2109,2015-04-09 00:00:00,H1
2110,2015-04-01 00:00:00,H1
2111,2016-09-12 08:30:00,unknown
2112,2016-08-16 08:30:00,unknown
2113,2016-08-03 05:45:00,unknown
2114,2016-06-28 08:00:00,unknown
2115,2016-06-21 00:00:00,unknown
2116,2016-06-20 00:00:00,unknown
2117,2016-06-02 07:30:00,unknown
2118,2015-04-03 00:00:00,TR#2
2119,2016-10-20 07:00:00,SC3
2120,2016-09-07 00:00:00,SC3
2121,2016-08-30 00:00:00,SC3
2122,2016-07-18 12:00:00,SC3
2123,2016-06-20 06:30:00,SC3
2124,2016-06-06 08:20:00,SC3
2125,2016-06-03 05:45:00,SC3
2126,2016-06-03 10:30:00,SC3
2127,2016-05-24 00:00:00,SC3
2128,2016-01-07 00:00:00,SC3
2129,2015-12-07 00:00:00,SC3
2130,2015-08-14 00:00:00,SC3
2131,2015-04-06 00:00:00,SC3
2132,2017-01-20 09:30:00,T103
2133,2016-12-23 09:00:00,T103
2134,2016-12-12 06:30:00,T103
2135,2016-11-07 06:00:00,T103
2136,2016-11-04 00:00:00,T103
2137,2016-06-09 06:30:00,T103
2138,2016-01-06 00:00:00,T103
2139,2015-12-16 00:00:00,T103
2140,2015-11-17 00:00:00,T103
2141,2015-10-29 00:00:00,T103
2142,2015-09-22 00:00:00,T103
2143,2015-09-17 00:00:00,T103
2144,2015-06-25 00:00:00,T103
2145,2015-06-15 00:00:00,T103
2146,2015-04-06 00:00:00,T103
2147,2016-04-15 00:00:00,Mayfran
2148,2016-02-25 00:00:00,Mayfran
2149,2015-11-13 00:00:00,Mayfran
2150,2015-11-06 00:00:00,Mayfran
2151,2015-07-10 00:00:00,Mayfran
2152,2015-06-29 00:00:00,Mayfran
2153,2015-04-06 00:00:00,Mayfran
2154,2015-04-06 00:00:00,Grinder
2155,2016-12-23 06:00:00,H21
2156,2016-12-05 06:30:00,H21
2157,2016-10-31 05:30:00,H21
2158,2016-10-12 09:30:00,H21
2159,2016-10-04 12:00:00,H21
2160,2016-10-03 07:15:00,H21
2161,2016-07-14 05:30:00,H21
2162,2016-07-06 07:15:00,H21
2163,2016-06-20 00:00:00,H21
2164,2016-02-10 00:00:00,H21
2165,2016-01-26 00:00:00,H21
2166,2015-10-22 00:00:00,H21
2167,2015-10-16 00:00:00,H21
2168,2015-08-25 00:00:00,H21
2169,2015-07-08 00:00:00,H21
2170,2015-04-07 00:00:00,H21
2171,2017-01-23 00:00:00,T104
2172,2017-01-20 09:30:00,T104
2173,2017-01-13 11:30:00,T104
2174,2017-01-09 10:20:00,T104
2175,2016-12-23 11:45:00,T104
2176,2015-11-19 00:00:00,T104
2177,2015-09-28 00:00:00,T104
2178,2015-04-09 00:00:00,T104
2179,2015-04-08 00:00:00,T104
2180,2015-12-09 00:00:00,Dreher
2181,2015-08-28 00:00:00,Dreher
2182,2015-08-11 00:00:00,Dreher
2183,2015-04-20 00:00:00,Dreher
2184,2015-04-09 00:00:00,Dreher
2185,2017-01-25 05:45:00,H32
2186,2017-01-24 00:00:00,H32
2187,2017-01-24 00:00:00,H32
2188,2017-01-10 13:40:00,H32
2189,2016-12-15 08:30:00,H32
2190,2016-12-08 06:00:00,H32
2191,2016-12-01 00:00:00,H32
2192,2016-10-20 06:30:00,H32
2193,2015-04-09 00:00:00,H32
2194,2015-04-27 00:00:00,H32
2195,2015-05-14 00:00:00,H32
2196,2015-05-14 00:00:00,H32
2197,2015-06-08 00:00:00,H32
2198,2015-06-17 00:00:00,H32
2199,2015-07-16 00:00:00,H32
2200,2015-08-11 00:00:00,H32
2201,2015-08-20 00:00:00,H32
2202,2015-08-20 00:00:00,H32
2203,2015-08-27 00:00:00,H32
2204,2015-09-02 00:00:00,H32
2205,2015-09-09 00:00:00,H32
2206,2015-11-04 00:00:00,H32
2207,2015-11-16 00:00:00,H32
2208,2015-11-16 00:00:00,H32
2209,2015-12-15 00:00:00,H32
2210,2015-12-16 00:00:00,H32
2211,2015-12-17 00:00:00,H32
2212,2016-01-12 00:00:00,H32
2213,2016-01-29 00:00:00,H32
2214,2016-02-01 00:00:00,H32
2215,2016-02-02 00:00:00,H32
2216,2016-02-02 00:00:00,H32
2217,2016-02-03 00:00:00,H32
2218,2016-02-05 00:00:00,H32
2219,2016-02-09 00:00:00,H32
2220,2016-02-09 00:00:00,H32
2221,2016-02-10 00:00:00,H32
2222,2016-02-17 00:00:00,H32
2223,2016-03-02 00:00:00,H32
2224,2016-03-03 00:00:00,H32
2225,2016-03-05 00:00:00,H32
2226,2016-03-08 00:00:00,H32
2227,2016-03-14 00:00:00,H32
2228,2016-04-28 00:00:00,H32
2229,2016-05-03 00:00:00,H32
2230,2016-05-23 00:00:00,H32
